Num of Spin	Win Tier 0 FsType1 fsEntries	Win Tier 1 FsType1 fsEntries	Win Tier 2 FsType1 fsEntries	Win Tier 3 FsType1 fsEntries	Win Tier 4 FsType1 fsEntries	Win Tier 5 FsType1 fsEntries	Win Tier 6 FsType1 fsEntries	Win Tier 7 FsType1 fsEntries	Win Tier 8 FsType1 fsEntries	Win Tier 9 FsType1 fsEntries	Win Tier 10 FsType1 fsEntries	Win Tier 11 FsType1 fsEntries	Win Tier 12 FsType1 fsEntries	Win Tier 13 FsType1 fsEntries	Win Tier 14 FsType1 fsEntries	Win Tier 15 FsType1 fsEntries	Win Tier 16 FsType1 fsEntries	Win Tier 17 FsType1 fsEntries	Win Tier 18 FsType1 fsEntries	Win Tier 19 FsType1 fsEntries	Win Tier 20 FsType1 fsEntries	Win Tier 21 FsType1 fsEntries	Win Tier 22 FsType1 fsEntries	Win Tier 23 FsType1 fsEntries	Win Tier 24 FsType1 fsEntries	Win Tier 25 FsType1 fsEntries	Win Tier 0 FsType1 FreeSpins#	Win Tier 1 FsType1 FreeSpins#	Win Tier 2 FsType1 FreeSpins#	Win Tier 3 FsType1 FreeSpins#	Win Tier 4 FsType1 FreeSpins#	Win Tier 5 FsType1 FreeSpins#	Win Tier 6 FsType1 FreeSpins#	Win Tier 7 FsType1 FreeSpins#	Win Tier 8 FsType1 FreeSpins#	Win Tier 9 FsType1 FreeSpins#	Win Tier 10 FsType1 FreeSpins#	Win Tier 11 FsType1 FreeSpins#	Win Tier 12 FsType1 FreeSpins#	Win Tier 13 FsType1 FreeSpins#	Win Tier 14 FsType1 FreeSpins#	Win Tier 15 FsType1 FreeSpins#	Win Tier 16 FsType1 FreeSpins#	Win Tier 17 FsType1 FreeSpins#	Win Tier 18 FsType1 FreeSpins#	Win Tier 19 FsType1 FreeSpins#	Win Tier 20 FsType1 FreeSpins#	Win Tier 21 FsType1 FreeSpins#	Win Tier 22 FsType1 FreeSpins#	Win Tier 23 FsType1 FreeSpins#	Win Tier 24 FsType1 FreeSpins#	Win Tier 25 FsType1 FreeSpins#	Win Tier 0 FsType1 Hits#	Win Tier 1 FsType1 Hits#	Win Tier 2 FsType1 Hits#	Win Tier 3 FsType1 Hits#	Win Tier 4 FsType1 Hits#	Win Tier 5 FsType1 Hits#	Win Tier 6 FsType1 Hits#	Win Tier 7 FsType1 Hits#	Win Tier 8 FsType1 Hits#	Win Tier 9 FsType1 Hits#	Win Tier 10 FsType1 Hits#	Win Tier 11 FsType1 Hits#	Win Tier 12 FsType1 Hits#	Win Tier 13 FsType1 Hits#	Win Tier 14 FsType1 Hits#	Win Tier 15 FsType1 Hits#	Win Tier 16 FsType1 Hits#	Win Tier 17 FsType1 Hits#	Win Tier 18 FsType1 Hits#	Win Tier 19 FsType1 Hits#	Win Tier 20 FsType1 Hits#	Win Tier 21 FsType1 Hits#	Win Tier 22 FsType1 Hits#	Win Tier 23 FsType1 Hits#	Win Tier 24 FsType1 Hits#	Win Tier 25 FsType1 Hits#	Win Tier 0 FsType1 FsTotalPay	Win Tier 1 FsType1 FsTotalPay	Win Tier 2 FsType1 FsTotalPay	Win Tier 3 FsType1 FsTotalPay	Win Tier 4 FsType1 FsTotalPay	Win Tier 5 FsType1 FsTotalPay	Win Tier 6 FsType1 FsTotalPay	Win Tier 7 FsType1 FsTotalPay	Win Tier 8 FsType1 FsTotalPay	Win Tier 9 FsType1 FsTotalPay	Win Tier 10 FsType1 FsTotalPay	Win Tier 11 FsType1 FsTotalPay	Win Tier 12 FsType1 FsTotalPay	Win Tier 13 FsType1 FsTotalPay	Win Tier 14 FsType1 FsTotalPay	Win Tier 15 FsType1 FsTotalPay	Win Tier 16 FsType1 FsTotalPay	Win Tier 17 FsType1 FsTotalPay	Win Tier 18 FsType1 FsTotalPay	Win Tier 19 FsType1 FsTotalPay	Win Tier 20 FsType1 FsTotalPay	Win Tier 21 FsType1 FsTotalPay	Win Tier 22 FsType1 FsTotalPay	Win Tier 23 FsType1 FsTotalPay	Win Tier 24 FsType1 FsTotalPay	Win Tier 25 FsType1 FsTotalPay	Win Tier 0 FsType1 FsMax	Win Tier 1 FsType1 FsMax	Win Tier 2 FsType1 FsMax	Win Tier 3 FsType1 FsMax	Win Tier 4 FsType1 FsMax	Win Tier 5 FsType1 FsMax	Win Tier 6 FsType1 FsMax	Win Tier 7 FsType1 FsMax	Win Tier 8 FsType1 FsMax	Win Tier 9 FsType1 FsMax	Win Tier 10 FsType1 FsMax	Win Tier 11 FsType1 FsMax	Win Tier 12 FsType1 FsMax	Win Tier 13 FsType1 FsMax	Win Tier 14 FsType1 FsMax	Win Tier 15 FsType1 FsMax	Win Tier 16 FsType1 FsMax	Win Tier 17 FsType1 FsMax	Win Tier 18 FsType1 FsMax	Win Tier 19 FsType1 FsMax	Win Tier 20 FsType1 FsMax	Win Tier 21 FsType1 FsMax	Win Tier 22 FsType1 FsMax	Win Tier 23 FsType1 FsMax	Win Tier 24 FsType1 FsMax	Win Tier 25 FsType1 FsMax	
258000	0	0	0	0	0	0	6	147	285	264	292	208	141	158	85	62	146	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1176	2295	2197	2521	1834	1313	1494	835	586	1613	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1003	2082	2016	2268	1713	1225	1388	787	550	1494	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2330200	7149180	9184900	13174760	11386780	9167880	11770140	7211300	5883540	18049480	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69940	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
259000	0	0	0	0	0	0	6	147	287	264	296	210	143	158	85	63	146	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1176	2311	2197	2558	1855	1329	1494	835	599	1613	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1003	2096	2016	2303	1729	1239	1388	787	562	1494	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2330200	7199940	9184900	13351700	11502060	9302780	11770140	7211300	5976340	18049480	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69940	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
260000	0	0	0	0	0	0	6	147	287	266	297	211	144	158	86	63	147	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1176	2311	2218	2566	1863	1337	1494	843	599	1626	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1003	2096	2035	2311	1737	1246	1388	795	562	1506	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2330200	7199940	9260360	13400440	11553580	9372020	11770140	7293900	5976340	18156340	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69940	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
261000	0	0	0	0	0	0	6	147	289	267	297	211	144	158	86	63	147	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1176	2327	2226	2566	1863	1337	1494	843	599	1626	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1003	2110	2043	2311	1737	1246	1388	795	562	1506	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2330200	7244440	9290460	13400440	11553580	9372020	11770140	7293900	5976340	18156340	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69940	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
262000	0	0	0	0	0	0	6	147	290	269	298	212	144	158	87	63	147	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1176	2335	2242	2574	1871	1337	1494	851	599	1626	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1003	2117	2057	2318	1744	1246	1388	803	562	1506	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2330200	7273240	9353220	13447440	11606200	9372020	11770140	7376320	5976340	18156340	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69940	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
263000	0	0	0	0	0	0	6	148	291	269	298	213	145	158	87	63	147	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1184	2343	2242	2574	1879	1350	1494	851	599	1626	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1010	2125	2057	2318	1752	1258	1388	803	562	1506	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2345800	7296720	9353220	13447440	11661980	9441980	11770140	7376320	5976340	18156340	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
264000	0	0	0	0	0	0	6	148	291	270	299	214	145	158	87	64	147	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1184	2343	2250	2582	1887	1350	1494	851	607	1626	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1010	2125	2065	2325	1760	1258	1388	803	570	1506	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2345800	7296720	9390760	13495840	11718980	9441980	11770140	7376320	6076040	18156340	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
265000	0	0	0	0	0	0	6	148	291	270	299	216	145	158	87	64	148	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1184	2343	2250	2582	1908	1350	1494	851	607	1634	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1010	2125	2065	2325	1781	1258	1388	803	570	1512	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2345800	7296720	9390760	13495840	11829980	9441980	11770140	7376320	6076040	18256460	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
266000	0	0	0	0	0	0	6	149	292	271	299	217	145	159	87	64	148	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1192	2351	2258	2582	1921	1350	1502	851	607	1634	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1017	2133	2072	2325	1793	1258	1396	803	570	1512	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2363580	7324640	9424260	13495840	11881600	9441980	11846860	7376320	6076040	18256460	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
267000	0	0	0	0	0	0	6	150	292	273	299	218	145	161	88	64	148	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1200	2351	2274	2582	1929	1350	1528	859	607	1634	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1022	2133	2086	2325	1801	1258	1419	811	570	1512	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2377780	7324640	9497200	13495840	11936700	9441980	11991760	7458700	6076040	18256460	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
268000	0	0	0	0	0	0	6	152	293	273	301	220	146	162	88	64	150	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1216	2359	2274	2603	1950	1358	1536	859	607	1665	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1036	2139	2086	2342	1820	1265	1427	811	570	1542	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43480	2409180	7349020	9497200	13581980	12047740	9502980	12064680	7458700	6076040	18512520	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
269000	0	0	0	0	0	0	7	152	293	274	302	221	148	162	88	64	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1216	2359	2282	2616	1958	1374	1536	859	607	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1036	2139	2094	2354	1826	1280	1427	811	570	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2409180	7349020	9531920	13622120	12099840	9625720	12064680	7458700	6076040	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
270000	0	0	0	0	0	0	7	152	293	274	302	221	148	162	88	64	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1216	2359	2282	2616	1958	1374	1536	859	607	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1036	2139	2094	2354	1826	1280	1427	811	570	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2409180	7349020	9531920	13622120	12099840	9625720	12064680	7458700	6076040	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
271000	0	0	0	0	0	0	7	153	294	275	302	222	149	162	88	65	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1224	2367	2290	2616	1966	1382	1536	859	615	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1042	2147	2101	2354	1832	1288	1427	811	577	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2425180	7377080	9569240	13622120	12158560	9687140	12064680	7458700	6169800	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
272000	0	0	0	0	0	0	7	154	296	275	304	225	149	162	88	65	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1232	2383	2290	2637	1995	1382	1536	859	615	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1050	2162	2101	2372	1859	1288	1427	811	577	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2444840	7429540	9569240	13704420	12320000	9687140	12064680	7458700	6169800	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
273000	0	0	0	0	0	0	7	156	296	276	306	225	149	162	89	69	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1248	2383	2298	2653	1995	1382	1536	867	657	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1061	2162	2108	2388	1859	1288	1427	819	616	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2480960	7429540	9601380	13788260	12320000	9687140	12064680	7545720	6546000	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
274000	0	0	0	0	0	0	7	156	297	276	307	225	150	162	89	69	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1248	2391	2298	2661	1995	1390	1536	867	657	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1061	2170	2108	2395	1859	1296	1427	819	616	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2480960	7452660	9601380	13837460	12320000	9754360	12064680	7545720	6546000	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
275000	0	0	0	0	0	0	7	156	300	277	309	225	150	162	89	69	151	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1248	2415	2306	2682	1995	1390	1536	867	657	1673	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1061	2191	2114	2412	1859	1296	1427	819	616	1549	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2480960	7526980	9636240	13929300	12320000	9754360	12064680	7545720	6546000	18628020	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
276000	0	0	0	0	0	0	7	156	301	278	309	226	150	163	89	70	152	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1248	2423	2314	2682	2003	1390	1544	867	670	1686	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1061	2197	2120	2412	1867	1296	1434	819	628	1560	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2480960	7547280	9669360	13929300	12373240	9754360	12144060	7545720	6639100	18739860	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
277000	0	0	0	0	0	0	7	156	302	280	310	227	150	163	90	72	152	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1248	2431	2330	2690	2011	1390	1544	880	691	1686	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1061	2204	2134	2419	1875	1296	1434	831	648	1560	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2480960	7576400	9738200	13974100	12424220	9754360	12144060	7629980	6833020	18739860	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19820	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
278000	0	0	0	0	0	0	7	157	305	284	315	227	151	163	90	72	153	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1256	2455	2367	2730	2011	1398	1544	880	691	1694	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1068	2226	2170	2459	1875	1304	1434	831	648	1568	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2500900	7643160	9877680	14205360	12424220	9821080	12144060	7629980	6833020	18862360	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
279000	0	0	0	0	0	0	7	158	306	285	316	230	152	163	90	73	153	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1264	2463	2375	2738	2035	1406	1544	880	699	1694	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1075	2234	2178	2466	1897	1312	1434	831	656	1568	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2518100	7668020	9914080	14252720	12587840	9887880	12144060	7629980	6923540	18862360	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
280000	0	0	0	0	0	0	7	161	308	285	316	230	152	163	90	73	154	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2479	2375	2738	2035	1406	1544	880	699	1712	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2249	2178	2466	1897	1312	1434	831	656	1585	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7723260	9914080	14252720	12587840	9887880	12144060	7629980	6923540	18982540	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
281000	0	0	0	0	0	0	7	161	309	288	317	230	153	163	90	73	155	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2487	2399	2746	2035	1414	1544	880	699	1725	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2257	2200	2472	1897	1319	1434	831	656	1597	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7744800	10017340	14302240	12587840	9953060	12144060	7629980	6923540	19110540	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
282000	0	0	0	0	0	0	7	161	310	288	318	233	153	164	90	74	155	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2495	2399	2754	2059	1414	1552	880	712	1725	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2265	2200	2478	1917	1319	1442	831	669	1597	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7770700	10017340	14351040	12747380	9953060	12215560	7629980	7016640	19110540	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
283000	0	0	0	0	0	0	7	161	312	288	318	233	154	165	90	74	156	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2511	2399	2754	2059	1422	1560	880	712	1733	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2280	2200	2478	1917	1325	1450	831	669	1604	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7816340	10017340	14351040	12747380	10018160	12292060	7629980	7016640	19279040	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
284000	0	0	0	0	0	0	7	161	312	289	320	234	155	165	91	74	157	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2511	2407	2775	2067	1430	1560	888	712	1746	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2280	2208	2497	1924	1333	1450	839	669	1617	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7816340	10057340	14446340	12799880	10084800	12292060	7713380	7016640	19442800	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
285000	0	0	0	0	0	0	7	161	313	289	322	235	156	166	91	74	157	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2519	2407	2791	2080	1438	1568	888	712	1746	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2288	2208	2513	1936	1340	1457	839	669	1617	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7843660	10057340	14537880	12852120	10145700	12365760	7713380	7016640	19442800	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
286000	0	0	0	0	0	0	7	161	315	289	324	235	156	167	91	74	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1288	2535	2407	2807	2080	1438	1591	888	712	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1092	2301	2208	2527	1936	1340	1479	839	669	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53180	2568560	7898320	10057340	14628020	12852120	10145700	12444120	7713380	7016640	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
287000	0	0	0	0	0	0	8	161	315	289	324	236	156	167	91	74	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1288	2535	2407	2807	2088	1438	1591	888	712	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1092	2301	2208	2527	1942	1340	1479	839	669	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63120	2568560	7898320	10057340	14628020	12902080	10145700	12444120	7713380	7016640	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
288000	0	0	0	0	0	0	8	162	316	289	325	236	156	169	92	75	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1296	2543	2407	2815	2088	1438	1607	896	725	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1098	2309	2208	2535	1942	1340	1494	847	681	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63120	2583520	7922420	10057340	14671740	12902080	10145700	12595580	7793520	7113420	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
289000	0	0	0	0	0	0	8	162	317	291	326	236	157	169	92	75	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1296	2551	2423	2823	2088	1446	1607	896	725	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1098	2316	2223	2543	1942	1348	1494	847	681	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63120	2583520	7943600	10125840	14717660	12902080	10214020	12595580	7793520	7113420	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
290000	0	0	0	0	0	0	8	163	319	291	327	236	157	169	92	77	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1304	2567	2423	2831	2088	1446	1607	896	746	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1104	2331	2223	2550	1942	1348	1494	847	702	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63120	2603360	7997820	10125840	14759860	12902080	10214020	12595580	7793520	7298840	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
291000	0	0	0	0	0	0	9	163	320	292	327	236	157	170	92	78	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1304	2575	2431	2831	2088	1446	1615	896	754	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1104	2338	2230	2550	1942	1348	1501	847	709	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72960	2603360	8020920	10163820	14759860	12902080	10214020	12667880	7793520	7393460	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
292000	0	0	0	0	0	0	9	163	320	293	328	237	157	170	92	79	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1304	2575	2439	2839	2096	1446	1615	896	772	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1104	2338	2238	2558	1950	1348	1501	847	725	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72960	2603360	8020920	10202820	14805340	12960220	10214020	12667880	7793520	7490900	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
293000	0	0	0	0	0	0	9	163	320	295	329	237	158	170	92	80	158	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1304	2575	2455	2847	2096	1459	1615	896	780	1759	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1104	2338	2252	2565	1950	1360	1501	847	733	1626	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72960	2603360	8020920	10278100	14848880	12960220	10276840	12667880	7793520	7580920	19560400	689860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19940	30000	40000	49960	59940	69960	80000	90000	99900	198920	245800	0	0	0	0	0	0	0	0	
